path,classification,old_selector_dependency,sha256,byte_size,action,replacement_path,replacement_sha256,historical_evidence_retained,reason
results/daytrader/03_stage2_nsga/robustness/seed_10/run_metrics.json,superseded_active_derived,true,22bd18b49f7c94447ea12cbe62bf28b7920b8423d20936cc0e7754a4af37c34d,2071,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_11/run_metrics.json,superseded_active_derived,true,f1fe14623e0a6a815c7f0f700c473c7ed4664b8fbf1bcce62c68d31917f4379e,2109,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_12/run_metrics.json,superseded_active_derived,true,b1fad15c1b58b5286d2b6b81fd6a259efd2e50426280c79cdb368a46bb9487c7,2066,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_13/run_metrics.json,superseded_active_derived,true,ed874776758127a53ba86530d0aae98d57edda653ab5666bcb2fd73645e836f2,2068,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_14/run_metrics.json,superseded_active_derived,true,adf9850b1f2db4f5858b427b91208d5f6fc8feb065cce0da9907b3ae25fae2b5,2054,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_15/run_metrics.json,superseded_active_derived,true,9a9940b36234a789f2975aa763db928a51fd06853bef6b69a4961a0869a5e8cc,2054,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_16/run_metrics.json,superseded_active_derived,true,85e89ff0d1afed3e0c39249a9e4c89d7e69a2a9c83ee7706e51ec67e8d0ed0b9,2084,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_17/run_metrics.json,superseded_active_derived,true,9c6a9f3946f2236a7a73c247b3776435576303238d8d61a48c82eea31a52de99,2092,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_18/run_metrics.json,superseded_active_derived,true,6278851e022f9fa186731bbba7d6c50c9650c186127c87f5d9c86df7fca8cb95,2057,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_19/run_metrics.json,superseded_active_derived,true,616e08a7e1047baf91cb049f6fded2805dcdff37f77131aaf2bf7f1394489d7d,2055,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_20/run_metrics.json,superseded_active_derived,true,8f7748eb6c90db5213ac18c3addb865c3c37d42e53615c9c477298c46825e0a2,2059,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_21/run_metrics.json,superseded_active_derived,true,cce14b63a60108485cebc6a8dc54d2d461556069f0e385f6ac4d2ff5605f15c5,2056,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_22/run_metrics.json,superseded_active_derived,true,abd7e68674d821855ba60f3f470cc03c3bcb93266e222481f16c07f3c312e7a1,2056,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_23/run_metrics.json,superseded_active_derived,true,246874c6e99155906cf4a8057cbadd4e0ef421236b2af18fff518264a5996a3b,2095,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_24/run_metrics.json,superseded_active_derived,true,be6ba3ebd782fee100cf9a90e175830c7a7af4ba38dcca030b43170b8bbb1e77,2051,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_25/run_metrics.json,superseded_active_derived,true,fc7bb0825f845b04111ddd7633b8d265ee262c46c9a324157afed553ad9d0097,2085,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_26/run_metrics.json,superseded_active_derived,true,ed56c970eee30bc0b32c040b586e7aea3e743c3d1ca7915fede37385433be85b,2055,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_27/run_metrics.json,superseded_active_derived,true,eb36783951d03b26552683ac88fd37c14f86ee4e04792f7ff2105766f4ff1ded,2072,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_28/run_metrics.json,superseded_active_derived,true,bb6b49ef918a61efdc35be418ba9f171558ddb430f9fc7ae53d168e54aa4e6ed,2050,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/seed_29/run_metrics.json,superseded_active_derived,true,3d22b5decee35c338e3bb2bb92a84623567642e3dca560e381718afca31af36b,2070,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/daytrader/03_stage2_nsga/robustness/raw_runs.csv,superseded_active_derived,true,f2b92abf9863658acfe590d280c49b8b71b6e50727dae05c25153ac9a3389eab,20211,delete_superseded,results/daytrader/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,Historical max-modularity selected summary; not a formal current result.
results/jpetstore/03_stage2_nsga/robustness/seed_00/run_metrics.json,superseded_active_derived,true,8e1698c22d6b1014d03748fc0479e9be5cddbd1f8abdd02e66eeb47da5bf36f5,1969,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_01/run_metrics.json,superseded_active_derived,true,c223a5998e8da346f584a388aa52c665245c1753d52d79ea92a22bc6b4ff613d,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_02/run_metrics.json,superseded_active_derived,true,3755419d8c31f62c8f86175187d443ee646a7a35e694f95b51d1aa86cfebd089,1964,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_03/run_metrics.json,superseded_active_derived,true,0e1af0acd6f11eb23d7eeeb94cf1be4994f1fbb818154489904f499591c974df,1969,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_04/run_metrics.json,superseded_active_derived,true,748a6a2a85183836ccc5c8a20f364eac5e7d2ae7a0bf2d4a17d93ef641467da7,1963,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_05/run_metrics.json,superseded_active_derived,true,832bf3506626246e1a68fdeecf593cef2169c6c3651f86e1705acd3ffbe8f348,1970,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_06/run_metrics.json,superseded_active_derived,true,9690becb400bdd8690ba9553063451c77259d13a96d62ade77280884c798a7c7,1969,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_07/run_metrics.json,superseded_active_derived,true,143e27a60788021ab61929750406134b78bf6088e154780caae48b7975e59b46,1963,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_08/run_metrics.json,superseded_active_derived,true,bb9f8ee950c0ac4134aa96146a9a3ec86dd4c85ad7d8499ccaf9a4ab26767e43,1969,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_09/run_metrics.json,superseded_active_derived,true,521ca1e902c350ef211b78d32dc3fe65b3b0ce44f01864adc658919cb5ba2fc0,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_10/run_metrics.json,superseded_active_derived,true,0401d5664c0a81d53751e42ff5392d73447bb7a4a4c997783d166cc65a3509ff,1966,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_11/run_metrics.json,superseded_active_derived,true,4e94933173d712dffbf76e73b0e01e837e22151809f03d423d7655a70c1b8c86,1965,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_12/run_metrics.json,superseded_active_derived,true,66ff88560b4567710db54339582968a7c25faf71b01dbf36dd6fda426d2fa999,1965,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_13/run_metrics.json,superseded_active_derived,true,ed597baeec49aa6f2d911453b4d4f56cf44816ccd2faf1fdfd6850b4bf7ecc9f,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_14/run_metrics.json,superseded_active_derived,true,8fb42bc3c6ad5ae9e7106341d23d4742ca2d595713b1c49db8e0cf9f602154f0,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_15/run_metrics.json,superseded_active_derived,true,0905cb57702c55caf269dbd23b3a4e9cb2c40d045bc7df98c2a1d726ea648c77,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_16/run_metrics.json,superseded_active_derived,true,ee97e4c14a619035e3aa2007934f1aa27458d76813517597d0d02ae01b528d4a,1967,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_17/run_metrics.json,superseded_active_derived,true,4c133aa70d696cc835e0697836040f31521c83ad64f4a55df32e4606b9712da1,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_18/run_metrics.json,superseded_active_derived,true,1b355c6563b64b90b73dcd97d2824dab70e6de62f7391709a3c06eec0aa3704f,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_19/run_metrics.json,superseded_active_derived,true,041ea99275b42920c4e2e123875cbe07eff61aacc47f403e90b5da1644c04ba6,1967,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_20/run_metrics.json,superseded_active_derived,true,ac73ffc819091fc00f2a0c91d1d658602e659ef8899a7cb3f128cc1e949efacc,1966,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_21/run_metrics.json,superseded_active_derived,true,5737fc7623d0bdc5ae58627c930b916ca41c5c3455480c80370f800f12fa8763,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_22/run_metrics.json,superseded_active_derived,true,bee0262b3ea03ef14028933bfcbda79578409104cbc2b110b60ca4689c48f63d,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_23/run_metrics.json,superseded_active_derived,true,092ff02f7b6942636e44ec8c1d25a83ac8c74ff187077b268921d81d22b96c16,1971,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_24/run_metrics.json,superseded_active_derived,true,5d5eca835308180f019bf91141bb5c4fd162b9412a21776551d1035ef0f2db11,1966,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_25/run_metrics.json,superseded_active_derived,true,fd61ccfcf9d7724664e6f3e5338285c79cd35fb4b37669aabd4cf5648a053b2a,1966,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_26/run_metrics.json,superseded_active_derived,true,70e20e5dfa198c699c54a239c8f338c8a56a43cd10c79a2e20167bb92690ec74,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_27/run_metrics.json,superseded_active_derived,true,42e03140a8729e40a8323f027cf38c389dffd1465910bce4be386a05acc873c3,1966,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_28/run_metrics.json,superseded_active_derived,true,03e8c97a0e5d4bb2b4aee710ffb185d1d66b8f50bd14372253e807c945a86721,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/seed_29/run_metrics.json,superseded_active_derived,true,db2a3bed2ddb1bc9bba0a741c35e276ff081a1b1c7856997173c1716e32c65fc,1972,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/jpetstore/03_stage2_nsga/robustness/raw_runs.csv,superseded_active_derived,true,cda85d756c764c392590197410f2bc700bb65ee78be49efead39e0786a8c8c55,16342,delete_superseded,results/jpetstore/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,Historical max-modularity selected summary; not a formal current result.
results/xerces-j/03_stage2_nsga/robustness/seed_00/run_metrics.json,superseded_active_derived,true,e597daccff1d3585080178fc5dcbdf768d795f838fc584bf92f681ac2948618e,2019,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_01/run_metrics.json,superseded_active_derived,true,d95a9e913c5d10bec5548a58af7765c20a9091aab18293374f31e227e916bdf7,2022,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_02/run_metrics.json,superseded_active_derived,true,a14b045dae00dc4b694caad95f7cc7498c7a60cd5dc9fe16c15d24493d58c764,1999,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_03/run_metrics.json,superseded_active_derived,true,75b7485a1dd33c63457fb16f7b3fed139739af5e478ab7ec689a18067051ef0e,2003,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_04/run_metrics.json,superseded_active_derived,true,8212e11cfb11dd0b1b6fec1abc12f6de502d847877af61273fc9488b230c8549,2001,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_05/run_metrics.json,superseded_active_derived,true,c0afb656e96a7473e1a6bf9ee9a3840634bd83a941f9b2f68aa1832eb2561ace,2002,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
results/xerces-j/03_stage2_nsga/robustness/seed_06/run_metrics.json,superseded_active_derived,true,58e54d4d2dc15d66cca0917df94c6979fa6fa8e2e611de6b4888d739f8d6298f,2023,delete_superseded,results/xerces-j/03_stage2_nsga/robustness_final_30seeds/raw_runs.csv,,false,"Old selected-solution metrics; retained Pareto front, candidate labels, run metadata, and manifest remain historical evidence; current canonical replacement is the modularity-band profile."
