source,target,type_weight,call_weight,return_flow_weight,argument_flow_weight,ssa_flow_weight,g_ssa_weight
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.beans.RunStatsDataBean,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.direct.TradeDirect,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,1.0,2.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBRemote,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,3.0,0.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,3.0,0.0,0.0,6.0,6.0,9.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,1.0,0.0,3.0,3.0,6.0,7.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,3.0,0.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,3.0,0.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.util.CompleteOrderThread,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.util.Log,0.0,0.0,3.0,3.0,6.0,6.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.TradeServices,com.ibm.websphere.samples.daytrader.web.TradeServletAction,1.0,26.0,0.0,0.0,0.0,27.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,1.0,2.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,3.0,2.0,0.0,3.0,3.0,8.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,0.0,24.0,0.0,0.0,0.0,24.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.util.FinancialUtils,0.0,4.0,6.0,6.0,12.0,16.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,6.0,3.0,3.0,6.0,12.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.0,12.0,12.0,12.0,24.0,36.0
com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.beans.RunStatsDataBean,com.ibm.websphere.samples.daytrader.direct.TradeDirect,1.0,26.0,0.0,0.0,0.0,27.0
com.ibm.websphere.samples.daytrader.beans.RunStatsDataBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.beans.RunStatsDataBean,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.direct.TradeDirect,0.0,6.0,9.0,9.0,18.0,24.0
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,0.0,0.0,3.0,3.0,6.0,6.0
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.util.KeyBlock,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.direct.KeySequenceDirect,com.ibm.websphere.samples.daytrader.util.Log,0.0,6.0,0.0,0.0,0.0,6.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,9.0,8.0,0.0,0.0,0.0,17.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,7.0,20.0,3.0,6.0,9.0,36.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,6.0,14.0,9.0,9.0,18.0,38.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,7.0,40.0,27.0,27.0,54.0,101.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,10.0,40.0,6.0,9.0,15.0,65.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.util.CompleteOrderThread,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.util.Log,0.0,260.0,0.0,0.0,0.0,260.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.util.MDBStats,0.0,8.0,0.0,0.0,0.0,8.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,10.0,3.0,3.0,6.0,16.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.direct.TradeDirect,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,com.ibm.websphere.samples.daytrader.util.Log,0.0,30.0,0.0,0.0,0.0,30.0
com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,com.ibm.websphere.samples.daytrader.util.MDBStats,1.0,6.0,0.0,0.0,0.0,7.0
com.ibm.websphere.samples.daytrader.ejb3.DTBroker3MDB,com.ibm.websphere.samples.daytrader.util.TimerStat,0.0,20.0,0.0,0.0,0.0,20.0
com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB,com.ibm.websphere.samples.daytrader.util.Log,0.0,26.0,0.0,0.0,0.0,26.0
com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB,com.ibm.websphere.samples.daytrader.util.MDBStats,1.0,6.0,0.0,0.0,0.0,7.0
com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB,com.ibm.websphere.samples.daytrader.util.TimerStat,0.0,20.0,0.0,0.0,0.0,20.0
com.ibm.websphere.samples.daytrader.ejb3.DTStreamer3MDB,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,1.0,2.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,0.0,6.0,0.0,0.0,0.0,6.0
com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,com.ibm.websphere.samples.daytrader.util.Log,0.0,10.0,0.0,0.0,0.0,10.0
com.ibm.websphere.samples.daytrader.ejb3.MarketSummarySingleton,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean$quotePriceComparator,2.0,0.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,1.0,2.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBRemote,1.0,0.0,0.0,0.0,0.0,1.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.AccountDataBean,5.0,24.0,0.0,0.0,0.0,29.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,3.0,42.0,6.0,6.0,12.0,57.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,3.0,8.0,3.0,3.0,6.0,17.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,4.0,52.0,18.0,18.0,36.0,92.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,7.0,42.0,0.0,3.0,3.0,52.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.util.CompleteOrderThread,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,142.0,0.0,0.0,0.0,142.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,14.0,0.0,0.0,0.0,14.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBBean$quotePriceComparator,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBLocal,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,2.0,0.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.ejb3.TradeSLSBRemote,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,2.0,0.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,6.0,6.0,3.0,9.0,12.0,24.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,4.0,0.0,0.0,6.0,6.0,10.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,4.0,0.0,0.0,6.0,6.0,10.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,14.0,3.0,3.0,6.0,20.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,1.0,16.0,24.0,24.0,48.0,65.0
com.ibm.websphere.samples.daytrader.entities.AccountDataBean,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,6.0,12.0,18.0,20.0
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,14.0,3.0,3.0,6.0,20.0
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.entities.AccountProfileDataBean,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.0,12.0,15.0,15.0,30.0,42.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.entities.OrderDataBean,4.0,0.0,0.0,6.0,6.0,10.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,4.0,2.0,0.0,6.0,6.0,12.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.util.FinancialUtils,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,10.0,3.0,3.0,6.0,16.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.0,0.0,15.0,15.0,30.0,30.0
com.ibm.websphere.samples.daytrader.entities.HoldingDataBean,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,18.0,0.0,0.0,0.0,18.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,4.0,2.0,0.0,6.0,6.0,12.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,16.0,6.0,6.0,12.0,28.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.0,34.0,0.0,0.0,0.0,34.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.OrderData,0.0,0.0,18.0,18.0,36.0,36.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.0,18.0,0.0,0.0,0.0,18.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,16.0,0.0,0.0,0.0,16.0
com.ibm.websphere.samples.daytrader.entities.OrderDataBean,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,16.0,0.0,0.0,0.0,16.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.util.Log,0.0,2.0,3.0,3.0,6.0,8.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,16.0,3.0,3.0,6.0,22.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.0,0.0,3.0,3.0,6.0,6.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.0,12.0,0.0,0.0,0.0,12.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.0,0.0,9.0,9.0,18.0,18.0
com.ibm.websphere.samples.daytrader.entities.QuoteDataBean,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,16.0,0.0,0.0,0.0,16.0
com.ibm.websphere.samples.daytrader.util.CompleteOrderThread,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.0,10.0,9.0,9.0,18.0,28.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,4.0,3.0,3.0,6.0,10.0
com.ibm.websphere.samples.daytrader.util.FinancialUtils,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,0.0,8.0,0.0,0.0,0.0,8.0
com.ibm.websphere.samples.daytrader.util.KeyBlock,com.ibm.websphere.samples.daytrader.util.KeyBlock$KeyBlockIterator,2.0,26.0,0.0,3.0,3.0,31.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.util.TradeConfig,0.0,30.0,0.0,0.0,0.0,30.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.0,6.0,0.0,0.0,0.0,6.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,22.0,0.0,0.0,0.0,22.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.LoginValidator,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.TradeAppJSF,0.0,12.0,0.0,0.0,0.0,12.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.0,16.0,0.0,0.0,0.0,16.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,0.0,8.0,0.0,0.0,0.0,8.0
com.ibm.websphere.samples.daytrader.util.Log,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,0.0,40.0,0.0,0.0,0.0,40.0
com.ibm.websphere.samples.daytrader.util.MDBStats,com.ibm.websphere.samples.daytrader.util.TimerStat,1.0,18.0,0.0,0.0,0.0,19.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.OrdersAlertFilter,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.TradeAppServlet,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,34.0,48.0,48.0,96.0,130.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.TradeWebContextListener,0.0,28.0,0.0,0.0,0.0,28.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,0.0,4.0,0.0,0.0,0.0,4.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.util.TradeConfig,com.ibm.websphere.samples.daytrader.web.jsf.TradeConfigJSF,0.0,78.0,0.0,0.0,0.0,78.0
com.ibm.websphere.samples.daytrader.web.TradeAppServlet,com.ibm.websphere.samples.daytrader.web.TradeServletAction,0.0,30.0,0.0,0.0,0.0,30.0
com.ibm.websphere.samples.daytrader.web.jsf.AccountDataJSF,com.ibm.websphere.samples.daytrader.web.jsf.OrderData,6.0,4.0,0.0,6.0,6.0,16.0
com.ibm.websphere.samples.daytrader.web.jsf.HoldingData,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,22.0,0.0,0.0,0.0,22.0
com.ibm.websphere.samples.daytrader.web.jsf.MarketSummaryJSF,com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,6.0,4.0,0.0,6.0,6.0,16.0
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,com.ibm.websphere.samples.daytrader.web.jsf.OrderDataJSF,6.0,10.0,0.0,6.0,6.0,22.0
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,com.ibm.websphere.samples.daytrader.web.jsf.PortfolioJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.web.jsf.OrderData,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,0.0,2.0,0.0,0.0,0.0,2.0
com.ibm.websphere.samples.daytrader.web.jsf.QuoteData,com.ibm.websphere.samples.daytrader.web.jsf.QuoteJSF,3.0,4.0,0.0,3.0,3.0,10.0
com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,1.0,4.0,0.0,0.0,0.0,5.0
com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,1.0,2.0,0.0,0.0,0.0,3.0
com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,1.0,6.0,0.0,0.0,0.0,7.0
com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,1.0,4.0,0.0,3.0,3.0,8.0
